source_id,location_name,url,category_name,sequence_number,product_name,product_name_cleaned,price,pc_count,size,description,product_image
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/cfa-sandwich-meal,Meals,1,Chick-fil-A® Sandwich Meal,Chick Fil A Sandwich Meal,7.99,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Jul19_CFASandwich_desktop800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/deluxe-meal,Meals,2,Chick-fil-A® Deluxe w/ American Meal,Chick Fil A Deluxe W American Meal,8.69,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, Green Leaf lettuce, tomato and American cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/deluxe-meal,Meals,3,Chick-fil-A® Deluxe w/ Colby Jack Meal,Chick Fil A Deluxe W Colby Jack Meal,8.69,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, Green Leaf lettuce, tomato and Colby Jack cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/deluxe-meal,Meals,4,Chick-fil-A® Deluxe w/ Pepper Jack Meal,Chick Fil A Deluxe W Pepper Jack Meal,8.69,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and Pepper Jack cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/deluxe-meal,Meals,5,Chick-fil-A® Deluxe w/ No Cheese Meal,Chick Fil A Deluxe W No Cheese Meal,8.39,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, Green Leaf lettuce, and tomato. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/spicy-meal,Meals,6,Chick-fil-A® Spicy Chicken Sandwich Meal,Chick Fil A Spicy Chicken Sandwich Meal,8.39,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips. Also available on a multigrain bun. ",https://www.cfacdn.com/img/order/COM/PDP_UPDATE/Images/Entrees/Final__0052_CFA_PDP_Spicy-Chick-Fil-A-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/spicy-deluxe-meal,Meals,7,Spicy Deluxe w/ Pepper Jack Meal,Spicy Deluxe W Pepper Jack Meal,9.09,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, Green Leaf lettuce, tomato and Pepper Jack Cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/PDP_UPDATE/Images/Entrees/Final__0053_CFA_PDP_Spicy-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/spicy-deluxe-meal,Meals,8,Spicy Deluxe w/ Colby Jack Meal,Spicy Deluxe W Colby Jack Meal,9.09,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, Green Leaf lettuce, tomato and Colby Jack Cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/PDP_UPDATE/Images/Entrees/Final__0053_CFA_PDP_Spicy-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/spicy-deluxe-meal,Meals,9,Spicy Deluxe w/ American Meal,Spicy Deluxe W American Meal,9.09,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and American cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/PDP_UPDATE/Images/Entrees/Final__0053_CFA_PDP_Spicy-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/spicy-deluxe-meal,Meals,10,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,8.79,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, Green Leaf lettuce, and tomato. Also available on a multigrain bun. ",https://www.cfacdn.com/img/order/COM/PDP_UPDATE/Images/Entrees/Final__0053_CFA_PDP_Spicy-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/grilled-sandwich-meal,Meals,11,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,9.69,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste, served on a toasted multigrain bun with green leaf lettuce and tomato. The grilled chicken sandwich pairs well with Honey Roasted BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledSandwichTest_800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/club-sandwich-meal,Meals,12,Club w/ Colby Jack Meal,Club W Colby Jack Meal,11.29,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted Multigrain Brioche bun with American cheese, applewood smoked bacon, Green Leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledClub_colbyJack_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/club-sandwich-meal,Meals,13,Club w/ Pepper Jack Meal,Club W Pepper Jack Meal,11.29,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted Multigrain Brioche bun with American cheese, applewood smoked bacon, Green Leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledClub_pepperJack_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/club-sandwich-meal,Meals,14,Club w/ American Meal,Club W American Meal,11.29,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted Multigrain Brioche bun with American cheese, applewood smoked bacon, Green Leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledClub_cheddar_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/club-sandwich-meal,Meals,15,Club w/ No Cheese Meal,Club W No Cheese Meal,10.99,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted Multigrain Brioche bun with American cheese, applewood smoked bacon, Green Leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilled_noCheese_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/smokehouse-meal-group,Meals,16,Smokehouse BBQ Bacon Sandwich w/ Grilled Filet Meal,Smokehouse Bbq Bacon Sandwich W Grilled Filet Meal,11.29,1,,"A boneless breast of chicken, marinated with a special blend of seasonings and grilled for a tender and juicy backyard-grilled taste, served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, bacon hand-tossed in a brown sugar and pepper blend, and Green Leaf lettuce. Topped with zesty Smokehouse BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/smokehouseBBQ_colbyJack_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/smokehouse-meal-group,Meals,17,Smokehouse BBQ Bacon Sandwich w/ Chick-fil-A® Filet Meal,Smokehouse Bbq Bacon Sandwich W Chick Fil A Filet Meal,11.29,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, brown sugar pepper bacon, and green leaf lettuce. Topped with zesty Smokehouse BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Smokehouse-OriginalFilet_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/smokehouse-meal-group,Meals,18,Smokehouse BBQ Bacon Sandwich w/ Spicy Filet Meal,Smokehouse Bbq Bacon Sandwich W Spicy Filet Meal,11.29,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, brown sugar pepper bacon, and green leaf lettuce. Topped with zesty Smokehouse BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Smokehouse-SpicyFilet_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/nuggets-meal,Meals,19,Chick-fil-A<sup>®</sup> Nuggets 8 Ct Meal,Chick Fil A   Nuggets 8 Ct Meal,7.99,8,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_8ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/nuggets-meal,Meals,20,Chick-fil-A<sup>®</sup> Nuggets 12 Ct Meal,Chick Fil A   Nuggets 12 Ct Meal,9.79,12,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_12ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/nuggets-meal,Meals,21,Chick-fil-A<sup>®</sup> Nuggets 30 Ct Meal,Chick Fil A   Nuggets 30 Ct Meal,18.99,30,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_30ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/nuggets-grilled-meal,Meals,22,Grilled Nuggets 8 Ct Meal,Grilled Nuggets 8 Ct Meal,8.95,8,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledNuggets_8ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/nuggets-grilled-meal,Meals,23,Grilled Nuggets 12 Ct Meal,Grilled Nuggets 12 Ct Meal,11.15,12,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledNuggets_12ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/strips-meal,Meals,24,Chick-fil-A Chick-n-Strips® 3 Ct Meal,Chick Fil A Chick N Strips 3 Ct Meal,8.29,3,,"Boneless chicken tenders seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil.",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_3ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/strips-meal,Meals,25,Chick-fil-A Chick-n-Strips® 4 Ct Meal,Chick Fil A Chick N Strips 4 Ct Meal,9.65,4,,"Boneless chicken tenders seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil.",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_4ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-meals/cool-wrap-meal,Meals,26,Chick-fil-A® Cool Wrap Meal,Chick Fil A Cool Wrap Meal,10.89,1,,"Sliced grilled chicken breast nestled in a fresh mix of green leaf lettuce with a blend of shredded Monterey Jack and Cheddar cheeses, tightly rolled in a flaxseed flour flat bread. Made fresh daily. Pairs well with Avocado Lime Ranch dressing.",https://www.cfacdn.com/img/order/menu/Online/Entrees/wrap_desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/sandwich-cfa-chicken,Entrées,27,Chick-fil-A® Chicken Sandwich,Chick Fil A Chicken Sandwich,4.45,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Jul19_CFASandwich_desktop800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/cfa-deluxe-sandwich,Entrées,28,Chick-fil-A® Deluxe Sandwich w/ American,Chick Fil A Deluxe Sandwich W American,5.15,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and American cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/cfa-deluxe-sandwich,Entrées,29,Chick-fil-A® Deluxe Sandwich w/ Colby Jack,Chick Fil A Deluxe Sandwich W Colby Jack,5.15,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and Colby Jack cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/cfa-deluxe-sandwich,Entrées,30,Chick-fil-A® Deluxe Sandwich w/ Pepper Jack,Chick Fil A Deluxe Sandwich W Pepper Jack,5.15,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and Pepper Jack cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/cfa-deluxe-sandwich,Entrées,31,Chick-fil-A® Deluxe Sandwich w/ No Cheese,Chick Fil A Deluxe Sandwich W No Cheese,4.85,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, and tomato. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0003_NEWStack6200001CFAPDPDeluxeSandwich1085png.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/spicy-chicken-cfa-sandwich,Entrées,32,Spicy Chicken Sandwich,Spicy Chicken Sandwich,4.85,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips. Also available on a multigrain bun. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/CFASpicySandwich_800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/spicy-deluxe-sandwich,Entrées,33,Spicy Deluxe Sandwich w/ Pepper Jack,Spicy Deluxe Sandwich W Pepper Jack,5.55,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and Pepper Jack Cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0012_%5BFeed%5D_0001s_0023_Entrees_Spicy-Deluxe-Sandwich.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/spicy-deluxe-sandwich,Entrées,34,Spicy Deluxe Sandwich w/ American,Spicy Deluxe Sandwich W American,5.55,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and American Cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0007_Final__0053_CFA_PDP_Spicy-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/spicy-deluxe-sandwich,Entrées,35,Spicy Deluxe Sandwich w/ Colby Jack,Spicy Deluxe Sandwich W Colby Jack,5.55,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, tomato and Colby Jack Cheese. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0007_Final__0053_CFA_PDP_Spicy-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/spicy-deluxe-sandwich,Entrées,36,Spicy Deluxe Sandwich w/ No Cheese,Spicy Deluxe Sandwich W No Cheese,5.25,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered bun with dill pickle chips, green leaf lettuce, and tomato. Also available on a multigrain bun.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0007_Final__0053_CFA_PDP_Spicy-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-chicken-sandwich,Entrées,37,Grilled Chicken Sandwich,Grilled Chicken Sandwich,6.09,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste, served on a toasted multigrain bun with green leaf lettuce and tomato. The grilled chicken sandwich pairs well with Honey Roasted BBQ sauce.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0009_Final__0026_CFA_PDP_Grilled-Deluxe-Sandwich_1085.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-chicken-club,Entrées,38,Grilled Chicken Club w/ Colby Jack,Grilled Chicken Club W Colby Jack,7.69,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted multigrain brioche bun with Colby Jack cheese, applewood smoked bacon, green leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledClub_colbyJack_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-chicken-club,Entrées,39,Grilled Chicken Club w/ American,Grilled Chicken Club W American,7.69,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted Multigrain Brioche bun with American cheese, applewood smoked bacon, green leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce.  ",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledClub_cheddar_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-chicken-club,Entrées,40,Grilled Chicken Club w/ Pepper Jack,Grilled Chicken Club W Pepper Jack,7.69,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted multigrain brioche bun with Pepper Jack cheese, applewood smoked bacon, green leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledClub_pepperJack_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-chicken-club,Entrées,41,Grilled Chicken Club w/ No Cheese,Grilled Chicken Club W No Cheese,7.39,1,,"A lemon-herb marinated boneless breast of chicken, grilled for a tender and juicy backyard-smokey taste, served on a toasted multigrain brioche bun with applewood smoked bacon, green leaf lettuce and tomato. Pairs well with Honey Roasted BBQ Sauce. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/GrilledChickenClub_no_cheese_desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/smokehouse-entree-group,Entrées,42,Smokehouse BBQ Bacon Sandwich w/ Grilled Filet,Smokehouse Bbq Bacon Sandwich W Grilled Filet,7.69,1,,"A boneless breast of chicken, marinated with a special blend of seasonings and grilled for a tender and juicy backyard-grilled
taste, served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, bacon hand-tossed in a brown sugar and pepper blend, and Green Leaf lettuce. Topped with zesty Smokehouse BBQ sauce. Seasonal item.",https://www.cfacdn.com/img/order/menu/Online/Entrees/smokehouseBBQ_colbyJack_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/smokehouse-entree-group,Entrées,43,Smokehouse BBQ Bacon Sandwich w/ Chick-fil-A® Filet,Smokehouse Bbq Bacon Sandwich W Chick Fil A Filet,7.69,1,,"A boneless breast of chicken seasoned to perfection, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, brown sugar pepper bacon, and green leaf lettuce. Topped with zesty Smokehouse BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Smokehouse-OriginalFilet_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/smokehouse-entree-group,Entrées,44,Smokehouse BBQ Bacon Sandwich w/ Spicy Filet,Smokehouse Bbq Bacon Sandwich W Spicy Filet,7.69,1,,"A boneless breast of chicken seasoned with a spicy blend of peppers, freshly breaded, pressure cooked in 100% refined peanut oil and served on a toasted, buttered sweet yeast bun with Colby-Jack cheese, brown sugar pepper bacon, and green leaf lettuce. Topped with zesty Smokehouse BBQ sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Smokehouse-SpicyFilet_800x800.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,45,5 ct Chick-fil-A® Nuggets,5 Ct Chick Fil A Nuggets,2.8,5,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Dec2019_CFANuggets_5ct_Desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,46,8 ct Chick-fil-A® Nuggets,8 Ct Chick Fil A Nuggets,4.45,8,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_8ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,47,12 ct Chick-fil-A® Nuggets,12 Ct Chick Fil A Nuggets,6.29,12,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_12ct_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/nuggets-cfa,Entrées,48,30 ct Chick-fil-A® Nuggets,30 Ct Chick Fil A Nuggets,15.69,30,,"Bite-sized pieces of boneless chicken breast, seasoned to perfection, freshly breaded and pressure cooked in 100% refined peanut oil. Available with choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/nuggets_30ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-nuggets,Entrées,49,5 ct Grilled Nuggets,5 Ct Grilled Nuggets,3.35,5,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/Dec2019_GrilledNuggets_5ct_Desktop.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-nuggets,Entrées,50,8 ct Grilled Nuggets,8 Ct Grilled Nuggets,5.29,8,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/menu/Online/Entrees/grilledNuggets_8ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/grilled-nuggets,Entrées,51,12 ct Grilled Nuggets,12 Ct Grilled Nuggets,7.59,12,,"Bite-sized pieces of freshly marinated boneless breast of chicken, grilled for a tender and juicy backyard-smoky taste. Available with guest's choice of dipping sauce.",https://www.cfacdn.com/img/order/COM/Menu_Refresh/Entree/Entree%20Desktop/_0003s_0041_%5BFeed%5D_0001s_0001_Entrees_Grilled-Nuggets_12ct.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/chick-n-strips,Entrées,52,2 ct Chick-fil-A Chick-n-Strips®,2 Ct Chick Fil A Chick N Strips,3.25,2,,"Made from the most tender part of the chicken breast, our Chick-n-Strips™️ are marinated in special seasonings, freshly breaded and pressure cooked to perfection in 100% refined peanut oil. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_2ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/chick-n-strips,Entrées,53,3 ct Chick-fil-A Chick-n-Strips®,3 Ct Chick Fil A Chick N Strips,4.79,3,,"Made from the most tender part of the chicken breast, our Chick-n-Strips™️ are marinated in special seasonings, freshly breaded and pressure cooked to perfection in 100% refined peanut oil. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_3ct_PDP_Desk.png
02746,5 Points In-Line,https://order.chick-fil-a.com/menu/mobile-entrees/chick-n-strips,Entrées,54,4 ct Chick-fil-A Chick-n-Strips®,4 Ct Chick Fil A Chick N Strips,6.19,4,,"Made from the most tender part of the chicken breast, our Chick-n-Strips™️ are marinated in special seasonings, freshly breaded and pressure cooked to perfection in 100% refined peanut oil. ",https://www.cfacdn.com/img/order/menu/Online/Entrees/strips_4ct_PDP_Desk.png
